,Unnamed: 0,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction,cluster
195,195,NoInformation,1.0,0.0,2018-12-11 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
196,196,NoInformation,0.0,0.0,2018-12-13 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
197,197,NoInformation,0.0,0.0,2018-12-14 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
198,198,NonStateArmedGroups,0.0,0.0,2018-12-15 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
199,199,NoInformation,0.0,0.0,2018-12-22 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
200,200,NoInformation,1.0,0.0,2018-12-25 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
201,201,NoInformation,0.0,0.0,2018-12-25 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,1.0,0.0,1
202,202,NonStateArmedGroups,0.0,0.0,2018-12-29 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
203,203,NoInformation,0.0,0.0,2018-03-19 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
204,204,NoInformation,0.0,0.0,2018-04-03 00:00:00,0.0,Mali,0.0,0.0,2.0,0.0,0.0,0.0,1
205,205,NoInformation,0.0,0.0,2018-04-10 00:00:00,0.0,Mali,0.0,0.0,0.0,2.0,0.0,0.0,1
206,206,UnspecNonMilArmed,0.0,0.0,2018-04-11 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
207,207,NoInformation,1.0,0.0,2018-04-20 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
208,208,UnspecNonMilArmed,0.0,0.0,2018-05-01 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
209,209,NonStateArmedGroups,0.0,1.0,2018-06-16 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
210,210,NoInformation,0.0,0.0,2018-06-18 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
211,211,NoInformation,0.0,0.0,2018-06-24 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
212,212,NoInformation,0.0,0.0,2018-06-27 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
213,213,NoInformation,0.0,0.0,2018-11-05 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
214,214,NoInformation,0.0,0.0,2018-11-05 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
215,215,NoInformation,0.0,0.0,2018-11-15 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
216,216,NoInformation,0.0,0.0,2018-11-23 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
217,217,NoInformation,0.0,0.0,2018-12-06 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
218,218,NonStateArmedGroups,0.0,0.0,2018-12-15 00:00:00,0.0,Mali,0.0,0.0,0.0,1.0,0.0,0.0,1
219,219,StateActor,0.0,1.0,2018-04-10 00:00:00,0.0,Myanmar ,0.0,0.0,0.0,0.0,0.0,0.0,1
220,220,StateActor,0.0,6.0,2018-07-11 00:00:00,0.0,Myanmar ,0.0,0.0,0.0,0.0,0.0,0.0,1
221,221,NoInformation,1.0,0.0,2018-08-10 00:00:00,0.0,Myanmar ,0.0,0.0,0.0,0.0,0.0,3.0,1
222,222,NoInformation,0.0,0.0,2018-12-24 00:00:00,0.0,Myanmar ,0.0,0.0,0.0,0.0,0.0,0.0,1
223,223,NoInformation,0.0,0.0,2018-01-10 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
224,224,NonStateArmedGroups,0.0,2.0,2018-03-01 00:00:00,0.0,Nigeria,0.0,0.0,0.0,3.0,1.0,0.0,1
225,225,NoInformation,0.0,0.0,2018-03-15 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,1
226,226,NoInformation,0.0,0.0,2018-04-29 00:00:00,0.0,Nigeria,0.0,0.0,0.0,3.0,0.0,0.0,1
227,227,LawEnforcement,0.0,0.0,2018-05-09 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
228,228,NoInformation,0.0,0.0,2018-05-25 00:00:00,0.0,Nigeria,0.0,0.0,1.0,2.0,0.0,0.0,1
229,229,NoInformation,0.0,0.0,2018-05-26 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
230,230,NoInformation,0.0,0.0,2018-05-27 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
231,231,NoInformation,0.0,0.0,2018-08-13 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
232,232,NoInformation,0.0,0.0,2018-09-16 00:00:00,0.0,Nigeria,0.0,0.0,0.0,3.0,0.0,0.0,1
233,233,NoInformation,0.0,1.0,2018-09-17 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
234,234,NoInformation,0.0,1.0,2018-10-07 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,2.0,0.0,0
235,235,NoInformation,0.0,0.0,2018-10-08 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
236,236,NoInformation,0.0,0.0,2018-10-13 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
237,237,NoInformation,0.0,0.0,2018-11-01 00:00:00,0.0,Nigeria,0.0,0.0,0.0,3.0,0.0,0.0,1
238,238,NoInformation,0.0,0.0,2018-11-02 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
239,239,NoInformation,1.0,0.0,2018-11-05 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
240,240,NoInformation,0.0,2.0,2018-11-26 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
241,241,NoInformation,0.0,0.0,2018-12-04 00:00:00,0.0,Nigeria,0.0,0.0,0.0,3.0,0.0,0.0,1
242,242,NoInformation,0.0,0.0,2018-12-05 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
243,243,Multiple,0.0,0.0,2018-12-06 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,1.0,1
244,244,NonStateArmedGroups,1.0,0.0,2018-12-08 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
245,245,NoInformation,1.0,0.0,2018-12-18 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
246,246,StateActor,0.0,0.0,2018-01-18 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
247,247,NoInformation,0.0,0.0,2018-01-23 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
248,248,NoInformation,0.0,0.0,2018-02-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
249,249,NoInformation,0.0,0.0,2018-02-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
250,250,NoInformation,0.0,0.0,2018-02-17 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
251,251,NoInformation,0.0,0.0,2018-02-21 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
252,252,NoInformation,0.0,0.0,2018-03-01 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
253,253,NoInformation,0.0,0.0,2018-03-12 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,5.0,0.0,0
254,254,NoInformation,0.0,0.0,2018-03-21 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
255,255,NoInformation,0.0,0.0,2018-03-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
256,256,NoInformation,0.0,0.0,2018-03-25 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
257,257,StateActor,0.0,0.0,2018-03-26 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
258,258,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,20.0,0.0,3
259,259,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,17.0,0.0,3
260,260,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,10.0,0.0,0
261,261,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
262,262,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,5.0,0.0,0
263,263,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
264,264,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,5.0,0.0,0
265,265,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
266,266,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
267,267,NoInformation,0.0,0.0,2018-03-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
268,268,StateActor,0.0,0.0,2018-03-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,12.0,0.0,0
269,269,StateActor,0.0,0.0,2018-03-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
270,270,NoInformation,0.0,0.0,2018-04-01 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
271,271,NoInformation,0.0,0.0,2018-04-02 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
272,272,NoInformation,0.0,0.0,2018-04-04 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
273,273,StateActor,0.0,0.0,2018-04-05 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
274,274,StateActor,0.0,0.0,2018-04-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
275,275,NoInformation,0.0,0.0,2018-04-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
276,276,StateActor,0.0,0.0,2018-04-06 00:00:00,0.0,OPT,0.0,5.0,0.0,0.0,33.0,0.0,3
277,277,StateActor,0.0,0.0,2018-04-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
278,278,StateActor,0.0,0.0,2018-04-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
279,279,StateActor,0.0,0.0,2018-04-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
280,280,StateActor,0.0,0.0,2018-04-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
281,281,StateActor,0.0,0.0,2018-04-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,10.0,0.0,0
282,282,StateActor,0.0,0.0,2018-04-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,8.0,0.0,0
283,283,StateActor,0.0,0.0,2018-04-16 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
284,284,StateActor,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
285,285,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
286,286,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
287,287,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
288,288,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
289,289,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,13.0,0.0,0
290,290,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
291,291,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,16.0,0.0,3
292,292,NoInformation,0.0,0.0,2018-04-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
293,293,NoInformation,0.0,0.0,2018-04-23 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
294,294,NoInformation,0.0,0.0,2018-04-26 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
295,295,StateActor,0.0,0.0,2018-04-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,4.0,0.0,0
296,296,StateActor,0.0,0.0,2018-04-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
297,297,NoInformation,0.0,0.0,2018-04-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
298,298,NoInformation,0.0,0.0,2018-04-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
299,299,NoInformation,0.0,0.0,2018-04-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
300,300,NoInformation,0.0,0.0,2018-04-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
301,301,NoInformation,0.0,0.0,2018-04-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
302,302,NoInformation,0.0,0.0,2018-04-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
303,303,StateActor,0.0,0.0,2018-05-04 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
304,304,StateActor,0.0,0.0,2018-05-04 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,5.0,0.0,0
305,305,StateActor,0.0,0.0,2018-05-05 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
306,306,StateActor,0.0,0.0,2018-05-05 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,35.0,0.0,3
307,307,StateActor,0.0,0.0,2018-05-11 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,37.0,0.0,3
308,308,StateActor,0.0,0.0,2018-05-11 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
309,309,StateActor,0.0,0.0,2018-05-12 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
310,310,StateActor,0.0,0.0,2018-05-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,4.0,0.0,0
311,311,StateActor,0.0,1.0,2018-05-14 00:00:00,0.0,OPT,0.0,7.0,0.0,0.0,18.0,0.0,3
312,312,StateActor,0.0,0.0,2018-05-14 00:00:00,0.0,OPT,0.0,1.0,0.0,0.0,3.0,0.0,0
313,313,StateActor,0.0,0.0,2018-05-15 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
314,314,StateActor,0.0,0.0,2018-05-15 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
315,315,StateActor,0.0,0.0,2018-05-16 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
316,316,NoInformation,0.0,0.0,2018-05-18 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
317,317,StateActor,0.0,0.0,2018-05-25 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
318,318,NoInformation,0.0,0.0,2018-05-25 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
319,319,StateActor,0.0,1.0,2018-06-01 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
320,320,StateActor,0.0,0.0,2018-06-01 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
321,321,NoInformation,0.0,0.0,2018-06-02 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
322,322,StateActor,0.0,0.0,2018-06-08 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
323,323,StateActor,0.0,0.0,2018-06-08 00:00:00,0.0,OPT,0.0,1.0,0.0,0.0,1.0,0.0,1
324,324,NoInformation,0.0,0.0,2018-06-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
325,325,NoInformation,0.0,0.0,2018-06-19 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
326,326,NoInformation,0.0,0.0,2018-06-22 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
327,327,NoInformation,0.0,0.0,2018-06-22 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
328,328,NoInformation,0.0,0.0,2018-06-22 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
329,329,NoInformation,0.0,0.0,2018-06-22 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
330,330,StateActor,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
331,331,StateActor,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
332,332,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
333,333,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
334,334,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
335,335,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
336,336,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
337,337,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
338,338,NoInformation,0.0,0.0,2018-06-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
339,339,NoInformation,0.0,0.0,2018-07-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
340,340,NoInformation,0.0,0.0,2018-07-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
341,341,NoInformation,0.0,0.0,2018-07-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
342,342,NoInformation,0.0,0.0,2018-07-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
343,343,StateActor,0.0,0.0,2018-07-05 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
344,344,StateActor,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,5.0,0.0,0
345,345,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
346,346,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
347,347,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
348,348,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
349,349,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,10.0,0.0,0
350,350,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
351,351,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
352,352,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
353,353,NoInformation,0.0,0.0,2018-07-06 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
354,354,NoInformation,0.0,0.0,2018-07-08 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
355,355,NoInformation,0.0,0.0,2018-07-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
356,356,StateActor,0.0,0.0,2018-07-12 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
357,357,StateActor,0.0,0.0,2018-07-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
358,358,StateActor,0.0,0.0,2018-07-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
359,359,StateActor,0.0,0.0,2018-07-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,1.0,1
360,360,StateActor,0.0,0.0,2018-07-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
361,361,StateActor,0.0,0.0,2018-07-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
362,362,StateActor,1.0,0.0,2018-07-14 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
363,363,StateActor,2.0,0.0,2018-07-14 00:00:00,1.0,OPT,0.0,15.0,0.0,0.0,0.0,0.0,1
364,364,StateActor,0.0,0.0,2018-07-14 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
365,365,StateActor,0.0,0.0,2018-07-15 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
366,366,StateActor,0.0,0.0,2018-07-19 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
367,367,NoInformation,0.0,0.0,2018-07-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
368,368,NoInformation,0.0,0.0,2018-07-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
369,369,NoInformation,0.0,0.0,2018-07-20 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
370,370,NoInformation,0.0,0.0,2018-07-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
371,371,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
372,372,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
373,373,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
374,374,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
375,375,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
376,376,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
377,377,NoInformation,0.0,0.0,2018-07-27 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
378,378,NoInformation,0.0,0.0,2018-07-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
379,379,NoInformation,0.0,0.0,2018-08-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
380,380,NoInformation,0.0,0.0,2018-08-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
381,381,StateActor,0.0,1.0,2018-08-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
382,382,StateActor,0.0,0.0,2018-08-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
383,383,StateActor,0.0,0.0,2018-08-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
384,384,StateActor,0.0,0.0,2018-08-10 00:00:00,0.0,OPT,0.0,1.0,0.0,0.0,0.0,0.0,1
385,385,StateActor,0.0,0.0,2018-08-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
386,386,StateActor,0.0,0.0,2018-08-13 00:00:00,0.0,OPT,0.0,0.0,1.0,0.0,0.0,0.0,1
387,387,StateActor,0.0,0.0,2018-08-17 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
388,388,StateActor,0.0,0.0,2018-08-17 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
389,389,StateActor,0.0,0.0,2018-08-17 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
390,390,StateActor,0.0,0.0,2018-08-19 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
391,391,NoInformation,0.0,0.0,2018-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
392,392,NoInformation,0.0,0.0,2018-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
393,393,NoInformation,0.0,0.0,2018-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
394,394,NoInformation,0.0,0.0,2018-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
395,395,NoInformation,0.0,0.0,2018-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0,0
396,396,NoInformation,0.0,0.0,2018-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
397,397,StateActor,0.0,0.0,2018-08-26 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
398,398,NoInformation,0.0,0.0,2018-08-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
399,399,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
400,400,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
401,401,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
402,402,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
403,403,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
404,404,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
405,405,NoInformation,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
406,406,StateActor,0.0,0.0,2018-08-31 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
