,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
28277,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-14,ANDSF Air & Ground Raids Leaves 23 Insurgents Dead in Urozgan""",Bakhtar News,2020-12-14,Shahidi Hossas district (Charchino),32.920909,65.474153,Afghanistan,Asia,2020-12-13,2020-12-13,0,7,0,0,7,8,8,1
28278,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-12-08,Afghan forces kill 16 militants in southern province""",Xinhua News Agency,2020-12-08,Dihrawud district,32.584696,65.465693,Afghanistan,Asia,2020-12-07,2020-12-07,0,8,0,0,8,8,8,1
28279,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-13,Air and Ground Raids Leaves 28 Rebels Dead in Urozgan""",Bakhtar News,2020-12-13,Tirin Kot town,32.62675,65.873313,Afghanistan,Asia,2020-12-12,2020-12-12,0,6,0,0,6,6,6,1
28280,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-13,Air and Ground Raids Leaves 28 Rebels Dead in Urozgan""",Bakhtar News,2020-12-13,Khas Uruzgan district,32.997793,66.690348,Afghanistan,Asia,2020-12-12,2020-12-12,0,6,0,0,6,6,6,1
28281,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-10,Taliban Face Heavy Retaliation in Zabul""",Khaama Press,2020-12-10,Arghandab district (Zabul),32.511956,66.987372,Afghanistan,Asia,2020-12-09,2020-12-09,0,3,0,0,3,3,3,1
28451,2020,State,Government of Afghanistan,IS,1,"""Pajhwok News,2020-12-23,Taliban, Daesh explosions masterminds killed""",Pajhwok News,2020-12-23,Jalalabad town,34.428844,70.45575,Afghanistan,Asia,2020-12-22,2020-12-22,0,1,0,0,1,1,1,3
28453,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-12-26,5 killed, 6 wounded in Jawzjan firefight""",Pajhwok News,2020-12-26,Aliabad village,36.79976,66.41192,Afghanistan,Asia,2020-12-26,2020-12-26,1,4,0,0,5,5,5,0
28455,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2021-01-01,2 Taliban killed in Samangan attack""",Pajhwok News,2021-01-01,Dara-i-Sufi Payin district,36.071813,67.383559,Afghanistan,Asia,2020-12-31,2020-12-31,0,2,0,0,2,2,2,0
28763,2020,State,Government of Afghanistan,Taleban,1,"""BBC Monitoring South Asia,2021-01-17,Afghan pundits discuss secrecy over attack on CIA-backed camp""",BBC Monitoring South Asia,2021-01-17,Khost airport (Camp Chapman),33.333306,69.950037,Afghanistan,Asia,2020-12-02,2020-12-02,8,1,6,0,15,15,0,3
29587,2020,One-Sided,Taleban,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Lash Wa Juwayn district,31.724611,61.320915,Afghanistan,Asia,2020-10-08,2020-10-09,0,0,3,0,3,3,3,2
29588,2020,One-Sided,Government of Afghanistan,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Khost province,33.383334,69.883334,Afghanistan,Asia,2020-11-15,2020-11-15,0,0,1,0,1,1,1,3
29589,2020,One-Sided,Taleban,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Balkh province,36.75,67.0,Afghanistan,Asia,2020-10-24,2020-10-24,0,0,1,0,1,1,1,0
29592,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Marja town,31.521994,64.118492,Afghanistan,Asia,2020-10-12,2020-10-12,0,0,15,0,15,15,15,1
29598,2020,One-Sided,IS,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Jalalabad town,34.428844,70.45575,Afghanistan,Asia,2020-12-03,2020-12-03,0,0,1,0,1,1,1,3
29601,2020,One-Sided,Taleban,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Afghanistan,33.0,65.0,Afghanistan,Asia,2020-01-19,2020-01-19,0,0,1,0,1,1,1,1
29602,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-10-16,2020-10-16,0,0,2,0,2,2,2,1
29604,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Urgun district,32.97518,69.192429,Afghanistan,Asia,2020-10-01,2020-10-31,0,0,1,0,1,1,1,3
29606,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Gizab district,33.402487,66.264329,Afghanistan,Asia,2020-11-20,2020-11-20,0,0,6,0,6,6,6,1
29608,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Ab Kamari district,34.924849,62.903459,Afghanistan,Asia,2020-11-27,2020-11-27,0,0,13,0,13,13,13,2
29609,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Khogyani district,34.227055,70.146752,Afghanistan,Asia,2020-01-15,2020-01-15,0,0,2,0,2,2,0,3
29610,2020,One-Sided,Government of Afghanistan,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Khost district,33.339466,70.006707,Afghanistan,Asia,2020-10-14,2020-10-14,0,0,1,0,1,1,0,3
29611,2020,One-Sided,Government of Afghanistan,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Qalat district,32.209067,66.996744,Afghanistan,Asia,2020-09-05,2020-09-05,0,0,1,0,1,1,1,1
29618,2020,One-Sided,Government of Afghanistan,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Argo district,37.0647,70.422387,Afghanistan,Asia,2020-02-04,2020-02-04,0,0,1,0,1,1,1,0
29619,2020,One-Sided,Government of Afghanistan,Civilians,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Puli Khumri district,36.00829,68.662507,Afghanistan,Asia,2020-05-03,2020-05-03,0,0,1,0,1,1,0,0
29620,2020,State,Government of Afghanistan,Taleban,1,"""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",UNAMA,2021-02-20,Baharak district (Takhar),36.834964,69.389269,Afghanistan,Asia,2020-06-13,2020-06-13,0,0,2,0,2,2,2,0
29624,2020,One-Sided,Taleban,Civilians,1,"""UNAMA,2021-02-14,SPECIAL REPORT: KILLING OF HUMAN RIGHTS DEFENDERS, JOURNALISTS AND MEDIA WORKERS IN AFGHANISTAN 2018-2021""",UNAMA,2021-02-14,Qalat town,32.10368,66.905121,Afghanistan,Asia,2020-05-21,2020-05-21,0,0,1,0,1,1,1,1
29625,2020,One-Sided,Taleban,Civilians,1,"""UNAMA,2021-02-14,SPECIAL REPORT: KILLING OF HUMAN RIGHTS DEFENDERS, JOURNALISTS AND MEDIA WORKERS IN AFGHANISTAN 2018-2021""",UNAMA,2021-02-14,Farah town,32.373795,62.1157,Afghanistan,Asia,2020-07-01,2020-07-01,0,0,0,0,0,1,0,2
29626,2020,One-Sided,Taleban,Civilians,1,"""UNAMA,2021-02-14,SPECIAL REPORT: KILLING OF HUMAN RIGHTS DEFENDERS, JOURNALISTS AND MEDIA WORKERS IN AFGHANISTAN 2018-2021""",UNAMA,2021-02-14,Gardez town,33.589794,69.232445,Afghanistan,Asia,2020-08-22,2020-08-22,0,0,0,0,0,1,0,3
30117,2020,State,Government of Afghanistan,Taleban,1,"""Reuters News,2020-07-28,Taliban announce three-day ceasefire in Afghanistan for Eid al-Adha, starting Friday""",Reuters News,2020-07-28,Afghanistan,33.0,65.0,Afghanistan,Asia,2020-02-29,2020-07-28,1562,0,0,0,1562,1562,1562,1
33185,2020,One-Sided,Government of Afghanistan,Civilians,6,"""Associated Press Newswires,2020-05-20,Afghan officials: Attacks kill 14 civilians, 9 militiamen"";""Agence France Presse,2020-05-19,Gunmen shoot dead 7 worshippers in mosque attack"";""Reuters News,2020-05-19,Afghan mosque attack kills eight worshippers breaking fast: officials"";""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020"";""Pajhwok News,2020-05-20,8 worshippers dead in Parwan mosque attack"";""Pajhwok News,2020-05-20,Parwan residents rally after many killed in mosque attack""",Associated Press Newswires;Agence France Presse;Reuters News;NYTimes.com Feed;Pajhwok News;Pajhwok News,2020-05-20;2020-05-19;2020-05-19;2020-05-07;2020-05-20;2020-05-20,Khalazai area,34.92377,69.13639,Afghanistan,Asia,2020-05-19,2020-05-19,0,0,0,0,0,12,0,3
33186,2020,One-Sided,IS,Civilians,2,"""Associated Press Newswires,2020-05-20,Afghan officials: Attacks kill 14 civilians, 9 militiamen"";""Xinhua News Agency,2020-05-20,10 killed, 14 wounded in overnight mosque attacks in Afghanistan""",Associated Press Newswires;Xinhua News Agency,2020-05-20;2020-05-20,Gorchak village,33.45798,70.02447,Afghanistan,Asia,2020-05-19,2020-05-19,0,0,3,0,3,3,3,3
33187,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News Agency,2020-05-20,Air Raid Leaves Six Rebels Dead in Jawzjan""",Bakhtar News Agency,2020-05-20,Mingajik district,37.05857,65.986983,Afghanistan,Asia,2020-05-19,2020-05-19,0,6,0,0,6,6,6,0
33188,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News Agency,2020-05-20,Mine Blast Kills, Injured 20 People in Kunduz"";""Pajhwok News,2020-05-19,3 police killed, civilians wounded in Kunduz blast""",Bakhtar News Agency;Pajhwok News,2020-05-20;2020-05-19,Kunduz town,36.726131,68.865189,Afghanistan,Asia,2020-05-19,2020-05-19,1,0,0,1,2,2,2,0
33189,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-05-21,Afghan airstrikes kill 6 militants in northern Kunduz province""",Xinhua News Agency,2020-05-21,Imam Sahib district,37.105713,68.851658,Afghanistan,Asia,2020-05-20,2020-05-20,0,3,0,0,3,3,3,0
33190,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-05-21,1st LD Writethru: Air raids kill 21 Taliban fighters in Afghanistan's Jawzjan province""",Xinhua News Agency,2020-05-21,Mingajik district,37.05857,65.986983,Afghanistan,Asia,2020-05-21,2020-05-21,0,21,0,0,21,21,21,0
33191,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News Agency,2020-05-21,MoD: +20 Anti-Government Militias Kill in Kunduz""",Bakhtar News Agency,2020-05-21,Chahar Dara district,36.654765,68.566036,Afghanistan,Asia,2020-05-19,2020-05-21,0,23,0,0,23,23,23,0
33192,2020,State,Government of Afghanistan,Taleban,1,"""BBC Monitoring South Asia,2020-05-21,Suicide attack injures at least two in east Afghanistan""",BBC Monitoring South Asia,2020-05-21,Farm Hada,34.3856,70.4428,Afghanistan,Asia,2020-05-21,2020-05-21,0,1,0,0,1,1,1,3
33194,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-05-22,2 soldiers, 14 militants killed in clashes in N. Afghanistan""",Xinhua News Agency,2020-05-22,Yaftali Sufla district,37.310777,70.368393,Afghanistan,Asia,2020-05-22,2020-05-22,0,0,0,0,0,16,0,0
33195,2020,State,Government of Afghanistan,Taleban,2,"""BBC Monitoring South Asia,2020-05-22,Three civilians killed in mine blast in east Afghanistan"";""Pajhwok News,2020-05-21,3 nomads killed, 2 wounded in Ghazni blast""",BBC Monitoring South Asia;Pajhwok News,2020-05-22;2020-05-21,Dih Yak district,33.472932,68.657758,Afghanistan,Asia,2020-05-20,2020-05-20,0,0,3,0,3,3,3,3
33196,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020"";""Bakhtar News Agency,2020-05-23,Taliban Terrorist Group Killed in Badakhshan Raid""",NYTimes.com Feed;Bakhtar News Agency,2020-05-07;2020-05-23,Fayzabad town,37.116638,70.580022,Afghanistan,Asia,2020-05-22,2020-05-22,5,14,0,0,19,19,6,0
33198,2020,State,Government of Afghanistan,Taleban,1,"""BBC Monitoring South Asia,2020-05-27,Soldiers killed in mine blast in south Afghanistan""",BBC Monitoring South Asia,2020-05-27,Qalat town,32.10368,66.905121,Afghanistan,Asia,2020-05-26,2020-05-26,4,9,0,0,13,13,13,1
33199,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2020-05-28,1st LD Writethru: 7 police killed in W. Afghan attack as Taliban resumes fighting"";""Agence France Presse,2020-05-28,14 Afghan forces killed in 'Taliban attacks' after ceasefire ends"";""Pajhwok News,2020-05-28,14 security personnel killed in Parwan, Farah attacks""",Xinhua News Agency;Agence France Presse;Pajhwok News,2020-05-28;2020-05-28;2020-05-28,Raigi Payen village,32.4017,62.1152,Afghanistan,Asia,2020-05-27,2020-05-27,7,8,1,0,16,16,16,2
33200,2020,State,Government of Afghanistan,Taleban,3,"""Agence France Presse,2020-05-28,Afghan forces killed in first 'Taliban attack' since ceasefire end: officials"";""Xinhua News Agency,2020-05-28,7 soldiers, 19 militants killed in clashes in Afghanistan"";""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",Agence France Presse;Xinhua News Agency;NYTimes.com Feed,2020-05-28;2020-05-28;2020-05-07,Ghorband district (Sia Gird),35.010389,68.787686,Afghanistan,Asia,2020-05-28,2020-05-28,7,1,0,0,8,8,8,3
33201,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020"";""Xinhua News Agency,2020-05-28,7 soldiers, 19 militants killed in clashes in Afghanistan""",NYTimes.com Feed;Xinhua News Agency,2020-05-07;2020-05-28,Shahjoy district,32.495924,67.394208,Afghanistan,Asia,2020-05-27,2020-05-27,3,18,3,0,24,24,24,1
33205,2020,State,Government of Afghanistan,Taleban,3,"""Agence France Presse,2020-05-29,14 Afghan security force members killed in attack claimed by Taliban"";""Agence France Presse,2020-05-29,14 Afghan security force members killed in attack claimed by Taliban"";""NYTimes.com Feed,2020-06-04,Afghan War Casualty Report: June 2020

AU 	
Fahim Abed""",Agence France Presse;Agence France Presse;NYTimes.com Feed,2020-05-29;2020-05-29;2020-06-04,Dand Wa Patan district,33.791219,69.910444,Afghanistan,Asia,2020-05-29,2020-05-29,15,2,0,0,17,45,16,3
33206,2020,One-Sided,IS,Civilians,4,"""Associated Press Newswires,2020-05-30,Official: Bomb in Afghan capital targeted TV bus, 2 dead"";""Reuters News,2020-05-30,Islamic State kills Afghan journalist, technician in bus blast"";""Agence France Presse,2020-05-30,Journalist killed in Kabul bomb blast targeting TV workers: officials"";""Agence France Presse,2020-05-30,Journalist killed in Kabul bomb blast targeting TV workers: officials""",Associated Press Newswires;Reuters News;Agence France Presse;Agence France Presse,2020-05-30;2020-05-30;2020-05-30;2020-05-30,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-05-30,2020-05-30,0,0,2,0,2,2,2,3
33209,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News Agency,2020-05-31,Mortar Attack Kills, Injured Eight People in Parwan"";""NYTimes.com Feed,2020-06-04,Afghan War Casualty Report: June 2020

AU 	
Fahim Abed""",Bakhtar News Agency;NYTimes.com Feed,2020-05-31;2020-06-04,Joy Dukhtar village,35.0145,68.7795,Afghanistan,Asia,2020-05-30,2020-05-30,0,0,3,0,3,3,3,3
33210,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-06-04,Afghan War Casualty Report: June 2020

AU 	
Fahim Abed"";""Associated Press Newswires,2020-05-31,IS claims Afghan bus attack; civilians killed in new clashes""",NYTimes.com Feed;Associated Press Newswires,2020-06-04;2020-05-31,Chaghara village,34.293041,68.868187,Afghanistan,Asia,2020-05-30,2020-05-30,0,0,4,0,4,4,3,3
33217,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-14,5 police killed, 6 injured in Kunduz, Laghman""",Pajhwok News,2020-05-14,Hakim Abad village,34.701295,70.265105,Afghanistan,Asia,2020-05-13,2020-05-14,2,0,0,0,2,2,2,3
33219,2020,State,Government of Afghanistan,Taleban,2,"""Pajhwok News,2020-05-14,Child killed, 3 people injured in Kandahar blast"";""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",Pajhwok News;NYTimes.com Feed,2020-05-14;2020-05-07,Kandahar town,31.611795,65.705795,Afghanistan,Asia,2020-05-14,2020-05-14,0,0,1,0,1,1,1,1
33220,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-15,Taliban landmine expert killed in Kapisa""",Pajhwok News,2020-05-15,Alasay district,34.927257,69.811474,Afghanistan,Asia,2020-05-15,2020-05-15,0,1,0,0,1,1,1,3
33222,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-15,Released from jail, Taliban fighter killed in Paktia clash""",Pajhwok News,2020-05-15,Paktya province,33.666667,69.33333,Afghanistan,Asia,2020-05-15,2020-05-15,0,2,0,0,2,2,2,3
33223,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-16,2 suicide attackers killed in Logar""",Pajhwok News,2020-05-16,Puli Alam town,33.995289,69.02274,Afghanistan,Asia,2020-05-15,2020-05-15,0,2,0,0,2,2,2,3
33224,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-16,92 Taliban, 15 security personnel killed in new clashes""",Pajhwok News,2020-05-16,Chato village,32.7276,65.4714,Afghanistan,Asia,2020-05-15,2020-05-15,9,21,0,0,30,30,30,1
33225,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-16,92 Taliban, 15 security personnel killed in new clashes""",Pajhwok News,2020-05-16,Sangin district,32.120374,64.994325,Afghanistan,Asia,2020-05-15,2020-05-15,0,15,0,0,15,14,15,1
33226,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-16,92 Taliban, 15 security personnel killed in new clashes""",Pajhwok News,2020-05-16,Gomal district,32.389617,68.945449,Afghanistan,Asia,2020-05-15,2020-05-15,0,5,0,0,5,5,0,3
33227,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-17,1 ANA soldier shot dead, another wounded in Kabul""",Pajhwok News,2020-05-17,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-05-17,2020-05-17,0,0,0,0,0,1,0,3
33228,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-18,Taliban accused of torching 5 bodies in Ghazni""",Pajhwok News,2020-05-18,Dih Yak district,33.472932,68.657758,Afghanistan,Asia,2020-05-17,2020-05-17,0,0,2,0,2,2,2,3
33229,2020,One-Sided,Taleban,Civilians,1,"""Pajhwok News,2020-05-18,Influential elder among 6 killed in fresh violence""",Pajhwok News,2020-05-18,Ghazi Khan Khel village,34.71904,69.67295,Afghanistan,Asia,2020-05-17,2020-05-17,0,0,0,0,0,1,0,3
33230,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-18,Influential elder among 6 killed in fresh violence""",Pajhwok News,2020-05-18,Koh Band district,35.10575,69.473416,Afghanistan,Asia,2020-05-17,2020-05-17,0,2,0,0,2,2,2,3
33231,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-18,Influential elder among 6 killed in fresh violence""",Pajhwok News,2020-05-18,Raigi Payen village,32.4017,62.1152,Afghanistan,Asia,2020-05-17,2020-05-17,2,0,0,0,2,3,2,2
33232,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-18,5 attacking Taliban killed in Nangarhar clash""",Pajhwok News,2020-05-18,Khadikhel village,34.2627,69.9619,Afghanistan,Asia,2020-05-17,2020-05-17,0,3,0,0,3,2,3,3
33233,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-18,Taliban kill 7 pro-govt fighters in Takhar ambush""",Pajhwok News,2020-05-18,Taqi village,33.9697,68.9772,Afghanistan,Asia,2020-05-17,2020-05-17,0,7,0,0,7,7,7,3
33257,2020,State,Government of Afghanistan,Taleban,2,"""Pajhwok News,2020-05-19,7 killed, 12 wounded in Zabul explosions"";""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",Pajhwok News;NYTimes.com Feed,2020-05-19;2020-05-07,Mizan district,32.178461,66.508063,Afghanistan,Asia,2020-05-18,2020-05-19,0,0,4,0,4,4,4,1
33258,2020,State,Government of Afghanistan,Taleban,1,"""Pajhwok News,2020-05-20,9 pro-govt fighters killed, 6 wounded in Takhar attack""",Pajhwok News,2020-05-20,Lala Gozar town,37.3645,69.5555,Afghanistan,Asia,2020-05-19,2020-05-19,9,0,0,0,9,9,9,0
33262,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Kataba village,33.5791,69.1894,Afghanistan,Asia,2020-05-13,2020-05-13,2,0,0,0,2,2,2,3
33264,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Panjwayi town,31.544444,65.463888,Afghanistan,Asia,2020-05-13,2020-05-13,1,0,0,0,1,1,1,1
33265,2020,One-Sided,IS,Civilians,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Sabari district,33.543516,69.9118,Afghanistan,Asia,2020-05-13,2020-05-13,0,0,0,0,0,1,0,3
33266,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Sharan town,33.1725,68.788611,Afghanistan,Asia,2020-05-13,2020-05-13,1,0,1,0,2,2,2,3
33269,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Now Abad village,37.1709,69.5047,Afghanistan,Asia,2020-05-13,2020-05-13,5,0,0,0,5,5,5,0
33270,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Aqcha district,36.902593,66.211697,Afghanistan,Asia,2020-05-13,2020-05-13,2,5,0,0,7,7,7,0
33284,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Qara Buyin village,36.86467,66.19718,Afghanistan,Asia,2020-05-14,2020-05-14,2,2,0,0,4,4,4,0
33285,2020,One-Sided,Taleban,Civilians,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Maymana town,35.91732,64.78476,Afghanistan,Asia,2020-05-14,2020-05-14,0,0,0,0,0,2,0,2
33286,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Kandahar town,31.611795,65.705795,Afghanistan,Asia,2020-05-14,2020-05-14,1,0,0,0,1,1,1,1
33287,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Khanabad district,36.606315,69.111852,Afghanistan,Asia,2020-05-14,2020-05-14,5,0,0,0,5,5,5,0
33288,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Dawlatabad district (Balkh),37.062469,66.801369,Afghanistan,Asia,2020-05-14,2020-05-14,5,0,0,0,5,5,4,0
33289,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Dawlatabad district (Balkh),37.062469,66.801369,Afghanistan,Asia,2020-05-14,2020-05-14,5,0,1,0,6,6,6,0
33290,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Ghoryan district,34.179688,61.158105,Afghanistan,Asia,2020-05-14,2020-05-14,0,0,1,0,1,1,1,2
33291,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Dih Yak district,33.472932,68.657758,Afghanistan,Asia,2020-05-14,2020-05-14,2,0,0,0,2,2,2,3
33292,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Chaghcharan district,34.72821,65.347426,Afghanistan,Asia,2020-05-15,2020-05-15,3,0,0,0,3,3,3,2
33293,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Gazag village,34.785,65.3468,Afghanistan,Asia,2020-05-15,2020-05-15,1,0,0,0,1,1,1,2
33294,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Shamorgak village,34.43864,64.4863,Afghanistan,Asia,2020-05-16,2020-05-16,7,5,0,0,12,12,12,2
33295,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Ahangaran village,34.47057,65.06384,Afghanistan,Asia,2020-05-17,2020-05-17,3,2,0,0,5,5,5,2
33296,2020,State,Government of Afghanistan,Taleban,1,"""NYTimes.com Feed,2020-05-07,Afghan War Casualty Report: May 2020""",NYTimes.com Feed,2020-05-07,Kharestan village,34.5758,64.9411,Afghanistan,Asia,2020-05-17,2020-05-17,6,5,0,0,11,11,11,2
