,id,latitude,longitude,count,Country
12057,250893,32.489324,62.065236,1,Afghanistan
12058,250894,36.112492,66.055374,1,Afghanistan
12059,250895,32.62675,65.873313,12,Afghanistan
12060,255136,34.718494,70.256599,4,Afghanistan
12061,255375,34.2158,70.8323,1,Afghanistan
12062,255371,34.151794,69.070099,4,Afghanistan
12063,255155,33.305843,68.446963,6,Afghanistan
12064,255374,32.085373,63.688011,2,Afghanistan
12065,255135,33.0,65.0,6,Afghanistan
12066,255140,34.750462,71.118319,3,Afghanistan
12067,255137,34.33333,70.41667,2,Afghanistan
12068,255376,32.62675,65.873313,4,Afghanistan
12069,261429,32.6371,65.9044,3,Afghanistan
12070,261646,33.33333,67.75,2,Afghanistan
12071,261647,34.0,69.25,2,Afghanistan
12072,261648,31.0,65.75,2,Afghanistan
12073,261649,32.83333,66.0,2,Afghanistan
12074,261650,34.25,68.0,2,Afghanistan
12075,255379,33.305843,68.446963,12,Afghanistan
12076,255133,34.825481,70.084213,9,Afghanistan
12077,261369,33.472932,68.657758,12,Afghanistan
12078,250893,32.489324,62.065236,1,Afghanistan
12079,250894,36.112492,66.055374,1,Afghanistan
12080,250895,32.62675,65.873313,12,Afghanistan
12081,255136,34.718494,70.256599,4,Afghanistan
12082,255375,34.2158,70.8323,1,Afghanistan
12083,255371,34.151794,69.070099,4,Afghanistan
12084,255155,33.305843,68.446963,6,Afghanistan
12085,255374,32.085373,63.688011,2,Afghanistan
12086,255135,33.0,65.0,6,Afghanistan
12087,255140,34.750462,71.118319,3,Afghanistan
12088,255137,34.33333,70.41667,2,Afghanistan
12089,255376,32.62675,65.873313,4,Afghanistan
12090,261429,32.6371,65.9044,3,Afghanistan
12091,261646,33.33333,67.75,2,Afghanistan
12092,261647,34.0,69.25,2,Afghanistan
12093,261648,31.0,65.75,2,Afghanistan
12094,261649,32.83333,66.0,2,Afghanistan
12095,261650,34.25,68.0,2,Afghanistan
12096,255379,33.305843,68.446963,12,Afghanistan
12097,255133,34.825481,70.084213,9,Afghanistan
12098,261369,33.472932,68.657758,12,Afghanistan
12099,250893,32.489324,62.065236,1,Afghanistan
12100,250894,36.112492,66.055374,1,Afghanistan
12101,250895,32.62675,65.873313,12,Afghanistan
12102,255136,34.718494,70.256599,4,Afghanistan
12103,255375,34.2158,70.8323,1,Afghanistan
12104,255371,34.151794,69.070099,4,Afghanistan
12105,255155,33.305843,68.446963,6,Afghanistan
12106,255374,32.085373,63.688011,2,Afghanistan
12107,255135,33.0,65.0,6,Afghanistan
12108,255140,34.750462,71.118319,3,Afghanistan
12109,255137,34.33333,70.41667,2,Afghanistan
12110,255376,32.62675,65.873313,4,Afghanistan
12111,261429,32.6371,65.9044,3,Afghanistan
12112,261646,33.33333,67.75,2,Afghanistan
12113,261647,34.0,69.25,2,Afghanistan
12114,261648,31.0,65.75,2,Afghanistan
12115,261649,32.83333,66.0,2,Afghanistan
12116,261650,34.25,68.0,2,Afghanistan
12117,255379,33.305843,68.446963,12,Afghanistan
12118,255133,34.825481,70.084213,9,Afghanistan
12119,261369,33.472932,68.657758,12,Afghanistan
12120,250893,32.489324,62.065236,1,Afghanistan
12121,250894,36.112492,66.055374,1,Afghanistan
12122,250895,32.62675,65.873313,12,Afghanistan
12123,255136,34.718494,70.256599,4,Afghanistan
12124,255375,34.2158,70.8323,1,Afghanistan
12125,255371,34.151794,69.070099,4,Afghanistan
12126,255155,33.305843,68.446963,6,Afghanistan
12127,255374,32.085373,63.688011,2,Afghanistan
12128,255135,33.0,65.0,6,Afghanistan
12129,255140,34.750462,71.118319,3,Afghanistan
12130,255137,34.33333,70.41667,2,Afghanistan
12131,255376,32.62675,65.873313,4,Afghanistan
12132,261429,32.6371,65.9044,3,Afghanistan
12133,261646,33.33333,67.75,2,Afghanistan
12134,261647,34.0,69.25,2,Afghanistan
12135,261648,31.0,65.75,2,Afghanistan
12136,261649,32.83333,66.0,2,Afghanistan
12137,261650,34.25,68.0,2,Afghanistan
12138,255379,33.305843,68.446963,12,Afghanistan
12139,255133,34.825481,70.084213,9,Afghanistan
12140,261369,33.472932,68.657758,12,Afghanistan
12141,250893,32.489324,62.065236,1,Afghanistan
12142,250894,36.112492,66.055374,1,Afghanistan
12143,250895,32.62675,65.873313,12,Afghanistan
12144,255136,34.718494,70.256599,4,Afghanistan
12145,255375,34.2158,70.8323,1,Afghanistan
12146,255371,34.151794,69.070099,4,Afghanistan
12147,255155,33.305843,68.446963,6,Afghanistan
12148,255374,32.085373,63.688011,2,Afghanistan
12149,255135,33.0,65.0,6,Afghanistan
12150,255140,34.750462,71.118319,3,Afghanistan
12151,255137,34.33333,70.41667,2,Afghanistan
12152,255376,32.62675,65.873313,4,Afghanistan
12153,261429,32.6371,65.9044,3,Afghanistan
12154,261646,33.33333,67.75,2,Afghanistan
12155,261647,34.0,69.25,2,Afghanistan
12156,261648,31.0,65.75,2,Afghanistan
12157,261649,32.83333,66.0,2,Afghanistan
12158,261650,34.25,68.0,2,Afghanistan
12159,255379,33.305843,68.446963,12,Afghanistan
12160,255133,34.825481,70.084213,9,Afghanistan
12161,261369,33.472932,68.657758,12,Afghanistan
12162,250893,32.489324,62.065236,1,Afghanistan
12163,250894,36.112492,66.055374,1,Afghanistan
12164,250895,32.62675,65.873313,12,Afghanistan
12165,255136,34.718494,70.256599,4,Afghanistan
12166,255375,34.2158,70.8323,1,Afghanistan
12167,255371,34.151794,69.070099,4,Afghanistan
12168,255155,33.305843,68.446963,6,Afghanistan
12169,255374,32.085373,63.688011,2,Afghanistan
12170,255135,33.0,65.0,6,Afghanistan
12171,255140,34.750462,71.118319,3,Afghanistan
12172,255137,34.33333,70.41667,2,Afghanistan
12173,255376,32.62675,65.873313,4,Afghanistan
12174,261429,32.6371,65.9044,3,Afghanistan
12175,261646,33.33333,67.75,2,Afghanistan
12176,261647,34.0,69.25,2,Afghanistan
12177,261648,31.0,65.75,2,Afghanistan
12178,261649,32.83333,66.0,2,Afghanistan
12179,261650,34.25,68.0,2,Afghanistan
12180,255379,33.305843,68.446963,12,Afghanistan
12181,255133,34.825481,70.084213,9,Afghanistan
12182,261369,33.472932,68.657758,12,Afghanistan
12183,250893,32.489324,62.065236,1,Afghanistan
12184,250894,36.112492,66.055374,1,Afghanistan
12185,250895,32.62675,65.873313,12,Afghanistan
12186,255136,34.718494,70.256599,4,Afghanistan
12187,255375,34.2158,70.8323,1,Afghanistan
12188,255371,34.151794,69.070099,4,Afghanistan
12189,255155,33.305843,68.446963,6,Afghanistan
12190,255374,32.085373,63.688011,2,Afghanistan
12191,255135,33.0,65.0,6,Afghanistan
12192,255140,34.750462,71.118319,3,Afghanistan
12193,255137,34.33333,70.41667,2,Afghanistan
12194,255376,32.62675,65.873313,4,Afghanistan
12195,261429,32.6371,65.9044,3,Afghanistan
12196,261646,33.33333,67.75,2,Afghanistan
12197,261647,34.0,69.25,2,Afghanistan
12198,261648,31.0,65.75,2,Afghanistan
12199,261649,32.83333,66.0,2,Afghanistan
12200,261650,34.25,68.0,2,Afghanistan
12201,255379,33.305843,68.446963,12,Afghanistan
12202,255133,34.825481,70.084213,9,Afghanistan
12203,261369,33.472932,68.657758,12,Afghanistan
12204,250893,32.489324,62.065236,1,Afghanistan
12205,250894,36.112492,66.055374,1,Afghanistan
12206,250895,32.62675,65.873313,12,Afghanistan
12207,255136,34.718494,70.256599,4,Afghanistan
12208,255375,34.2158,70.8323,1,Afghanistan
12209,255371,34.151794,69.070099,4,Afghanistan
12210,255155,33.305843,68.446963,6,Afghanistan
12211,255374,32.085373,63.688011,2,Afghanistan
12212,255135,33.0,65.0,6,Afghanistan
12213,255140,34.750462,71.118319,3,Afghanistan
12214,255137,34.33333,70.41667,2,Afghanistan
12215,255376,32.62675,65.873313,4,Afghanistan
12216,261429,32.6371,65.9044,3,Afghanistan
12217,261646,33.33333,67.75,2,Afghanistan
12218,261647,34.0,69.25,2,Afghanistan
12219,261648,31.0,65.75,2,Afghanistan
12220,261649,32.83333,66.0,2,Afghanistan
12221,261650,34.25,68.0,2,Afghanistan
12222,255379,33.305843,68.446963,12,Afghanistan
12223,255133,34.825481,70.084213,9,Afghanistan
12224,261369,33.472932,68.657758,12,Afghanistan
12225,250893,32.489324,62.065236,1,Afghanistan
12226,250894,36.112492,66.055374,1,Afghanistan
12227,250895,32.62675,65.873313,12,Afghanistan
12228,255136,34.718494,70.256599,4,Afghanistan
12229,255375,34.2158,70.8323,1,Afghanistan
12230,255371,34.151794,69.070099,4,Afghanistan
12231,255155,33.305843,68.446963,6,Afghanistan
12232,255374,32.085373,63.688011,2,Afghanistan
12233,255135,33.0,65.0,6,Afghanistan
12234,255140,34.750462,71.118319,3,Afghanistan
12235,255137,34.33333,70.41667,2,Afghanistan
12236,255376,32.62675,65.873313,4,Afghanistan
12237,261429,32.6371,65.9044,3,Afghanistan
12238,261646,33.33333,67.75,2,Afghanistan
12239,261647,34.0,69.25,2,Afghanistan
12240,261648,31.0,65.75,2,Afghanistan
12241,261649,32.83333,66.0,2,Afghanistan
12242,261650,34.25,68.0,2,Afghanistan
12243,255379,33.305843,68.446963,12,Afghanistan
12244,255133,34.825481,70.084213,9,Afghanistan
12245,261369,33.472932,68.657758,12,Afghanistan
12246,250893,32.489324,62.065236,1,Afghanistan
12247,250894,36.112492,66.055374,1,Afghanistan
12248,250895,32.62675,65.873313,12,Afghanistan
12249,255136,34.718494,70.256599,4,Afghanistan
12250,255375,34.2158,70.8323,1,Afghanistan
12251,255371,34.151794,69.070099,4,Afghanistan
12252,255155,33.305843,68.446963,6,Afghanistan
12253,255374,32.085373,63.688011,2,Afghanistan
12254,255135,33.0,65.0,6,Afghanistan
12255,255140,34.750462,71.118319,3,Afghanistan
12256,255137,34.33333,70.41667,2,Afghanistan
12257,255376,32.62675,65.873313,4,Afghanistan
12258,261429,32.6371,65.9044,3,Afghanistan
12259,261646,33.33333,67.75,2,Afghanistan
12260,261647,34.0,69.25,2,Afghanistan
12261,261648,31.0,65.75,2,Afghanistan
12262,261649,32.83333,66.0,2,Afghanistan
12263,261650,34.25,68.0,2,Afghanistan
12264,255379,33.305843,68.446963,12,Afghanistan
12265,255133,34.825481,70.084213,9,Afghanistan
12266,261369,33.472932,68.657758,12,Afghanistan
12267,250893,32.489324,62.065236,1,Afghanistan
12268,250894,36.112492,66.055374,1,Afghanistan
12269,250895,32.62675,65.873313,12,Afghanistan
12270,255136,34.718494,70.256599,4,Afghanistan
12271,255375,34.2158,70.8323,1,Afghanistan
12272,255371,34.151794,69.070099,4,Afghanistan
12273,255155,33.305843,68.446963,6,Afghanistan
12274,255374,32.085373,63.688011,2,Afghanistan
12275,255135,33.0,65.0,6,Afghanistan
12276,255140,34.750462,71.118319,3,Afghanistan
12277,255137,34.33333,70.41667,2,Afghanistan
12278,255376,32.62675,65.873313,4,Afghanistan
12279,261429,32.6371,65.9044,3,Afghanistan
12280,261646,33.33333,67.75,2,Afghanistan
12281,261647,34.0,69.25,2,Afghanistan
12282,261648,31.0,65.75,2,Afghanistan
12283,261649,32.83333,66.0,2,Afghanistan
12284,261650,34.25,68.0,2,Afghanistan
12285,255379,33.305843,68.446963,12,Afghanistan
12286,255133,34.825481,70.084213,9,Afghanistan
12287,261369,33.472932,68.657758,12,Afghanistan
12288,250893,32.489324,62.065236,1,Afghanistan
12289,250894,36.112492,66.055374,1,Afghanistan
12290,250895,32.62675,65.873313,12,Afghanistan
12291,255136,34.718494,70.256599,4,Afghanistan
12292,255375,34.2158,70.8323,1,Afghanistan
12293,255371,34.151794,69.070099,4,Afghanistan
12294,255155,33.305843,68.446963,6,Afghanistan
12295,255374,32.085373,63.688011,2,Afghanistan
12296,255135,33.0,65.0,6,Afghanistan
12297,255140,34.750462,71.118319,3,Afghanistan
12298,255137,34.33333,70.41667,2,Afghanistan
12299,255376,32.62675,65.873313,4,Afghanistan
12300,261429,32.6371,65.9044,3,Afghanistan
12301,261646,33.33333,67.75,2,Afghanistan
12302,261647,34.0,69.25,2,Afghanistan
12303,261648,31.0,65.75,2,Afghanistan
12304,261649,32.83333,66.0,2,Afghanistan
12305,261650,34.25,68.0,2,Afghanistan
12306,255379,33.305843,68.446963,12,Afghanistan
12307,255133,34.825481,70.084213,9,Afghanistan
12308,261369,33.472932,68.657758,12,Afghanistan
12309,250893,32.489324,62.065236,1,Afghanistan
12310,250894,36.112492,66.055374,1,Afghanistan
12311,250895,32.62675,65.873313,12,Afghanistan
12312,255136,34.718494,70.256599,4,Afghanistan
12313,255375,34.2158,70.8323,1,Afghanistan
12314,255371,34.151794,69.070099,4,Afghanistan
12315,255155,33.305843,68.446963,6,Afghanistan
12316,255374,32.085373,63.688011,2,Afghanistan
12317,255135,33.0,65.0,6,Afghanistan
12318,255140,34.750462,71.118319,3,Afghanistan
12319,255137,34.33333,70.41667,2,Afghanistan
12320,255376,32.62675,65.873313,4,Afghanistan
12321,261429,32.6371,65.9044,3,Afghanistan
12322,261646,33.33333,67.75,2,Afghanistan
12323,261647,34.0,69.25,2,Afghanistan
12324,261648,31.0,65.75,2,Afghanistan
12325,261649,32.83333,66.0,2,Afghanistan
12326,261650,34.25,68.0,2,Afghanistan
12327,255379,33.305843,68.446963,12,Afghanistan
12328,255133,34.825481,70.084213,9,Afghanistan
12329,261369,33.472932,68.657758,12,Afghanistan
12330,250893,32.489324,62.065236,1,Afghanistan
12331,250894,36.112492,66.055374,1,Afghanistan
12332,250895,32.62675,65.873313,12,Afghanistan
12333,255136,34.718494,70.256599,4,Afghanistan
12334,255375,34.2158,70.8323,1,Afghanistan
12335,255371,34.151794,69.070099,4,Afghanistan
12336,255155,33.305843,68.446963,6,Afghanistan
12337,255374,32.085373,63.688011,2,Afghanistan
12338,255135,33.0,65.0,6,Afghanistan
12339,255140,34.750462,71.118319,3,Afghanistan
12340,255137,34.33333,70.41667,2,Afghanistan
12341,255376,32.62675,65.873313,4,Afghanistan
12342,261429,32.6371,65.9044,3,Afghanistan
12343,261646,33.33333,67.75,2,Afghanistan
12344,261647,34.0,69.25,2,Afghanistan
12345,261648,31.0,65.75,2,Afghanistan
12346,261649,32.83333,66.0,2,Afghanistan
12347,261650,34.25,68.0,2,Afghanistan
12348,255379,33.305843,68.446963,12,Afghanistan
12349,255133,34.825481,70.084213,9,Afghanistan
12350,261369,33.472932,68.657758,12,Afghanistan
12351,250893,32.489324,62.065236,1,Afghanistan
12352,250894,36.112492,66.055374,1,Afghanistan
12353,250895,32.62675,65.873313,12,Afghanistan
12354,255136,34.718494,70.256599,4,Afghanistan
12355,255375,34.2158,70.8323,1,Afghanistan
12356,255371,34.151794,69.070099,4,Afghanistan
12357,255155,33.305843,68.446963,6,Afghanistan
12358,255374,32.085373,63.688011,2,Afghanistan
12359,255135,33.0,65.0,6,Afghanistan
12360,255140,34.750462,71.118319,3,Afghanistan
12361,255137,34.33333,70.41667,2,Afghanistan
12362,255376,32.62675,65.873313,4,Afghanistan
12363,261429,32.6371,65.9044,3,Afghanistan
12364,261646,33.33333,67.75,2,Afghanistan
12365,261647,34.0,69.25,2,Afghanistan
12366,261648,31.0,65.75,2,Afghanistan
12367,261649,32.83333,66.0,2,Afghanistan
12368,261650,34.25,68.0,2,Afghanistan
12369,255379,33.305843,68.446963,12,Afghanistan
12370,255133,34.825481,70.084213,9,Afghanistan
12371,261369,33.472932,68.657758,12,Afghanistan
12372,250893,32.489324,62.065236,1,Afghanistan
12373,250894,36.112492,66.055374,1,Afghanistan
12374,250895,32.62675,65.873313,12,Afghanistan
12375,255136,34.718494,70.256599,4,Afghanistan
12376,255375,34.2158,70.8323,1,Afghanistan
12377,255371,34.151794,69.070099,4,Afghanistan
12378,255155,33.305843,68.446963,6,Afghanistan
12379,255374,32.085373,63.688011,2,Afghanistan
12380,255135,33.0,65.0,6,Afghanistan
12381,255140,34.750462,71.118319,3,Afghanistan
12382,255137,34.33333,70.41667,2,Afghanistan
12383,255376,32.62675,65.873313,4,Afghanistan
12384,261429,32.6371,65.9044,3,Afghanistan
12385,261646,33.33333,67.75,2,Afghanistan
12386,261647,34.0,69.25,2,Afghanistan
12387,261648,31.0,65.75,2,Afghanistan
12388,261649,32.83333,66.0,2,Afghanistan
12389,261650,34.25,68.0,2,Afghanistan
12390,255379,33.305843,68.446963,12,Afghanistan
12391,255133,34.825481,70.084213,9,Afghanistan
12392,261369,33.472932,68.657758,12,Afghanistan
12393,250893,32.489324,62.065236,1,Afghanistan
12394,250894,36.112492,66.055374,1,Afghanistan
12395,250895,32.62675,65.873313,12,Afghanistan
12396,255136,34.718494,70.256599,4,Afghanistan
12397,255375,34.2158,70.8323,1,Afghanistan
12398,255371,34.151794,69.070099,4,Afghanistan
12399,255155,33.305843,68.446963,6,Afghanistan
12400,255374,32.085373,63.688011,2,Afghanistan
12401,255135,33.0,65.0,6,Afghanistan
12402,255140,34.750462,71.118319,3,Afghanistan
12403,255137,34.33333,70.41667,2,Afghanistan
12404,255376,32.62675,65.873313,4,Afghanistan
12405,261429,32.6371,65.9044,3,Afghanistan
12406,261646,33.33333,67.75,2,Afghanistan
12407,261647,34.0,69.25,2,Afghanistan
12408,261648,31.0,65.75,2,Afghanistan
12409,261649,32.83333,66.0,2,Afghanistan
12410,261650,34.25,68.0,2,Afghanistan
12411,255379,33.305843,68.446963,12,Afghanistan
12412,255133,34.825481,70.084213,9,Afghanistan
12413,261369,33.472932,68.657758,12,Afghanistan
12414,250893,32.489324,62.065236,1,Afghanistan
12415,250894,36.112492,66.055374,1,Afghanistan
12416,250895,32.62675,65.873313,12,Afghanistan
12417,255136,34.718494,70.256599,4,Afghanistan
12418,255375,34.2158,70.8323,1,Afghanistan
12419,255371,34.151794,69.070099,4,Afghanistan
12420,255155,33.305843,68.446963,6,Afghanistan
12421,255374,32.085373,63.688011,2,Afghanistan
12422,255135,33.0,65.0,6,Afghanistan
12423,255140,34.750462,71.118319,3,Afghanistan
12424,255137,34.33333,70.41667,2,Afghanistan
12425,255376,32.62675,65.873313,4,Afghanistan
12426,261429,32.6371,65.9044,3,Afghanistan
12427,261646,33.33333,67.75,2,Afghanistan
12428,261647,34.0,69.25,2,Afghanistan
12429,261648,31.0,65.75,2,Afghanistan
12430,261649,32.83333,66.0,2,Afghanistan
12431,261650,34.25,68.0,2,Afghanistan
12432,255379,33.305843,68.446963,12,Afghanistan
12433,255133,34.825481,70.084213,9,Afghanistan
12434,261369,33.472932,68.657758,12,Afghanistan
12435,250893,32.489324,62.065236,1,Afghanistan
12436,250894,36.112492,66.055374,1,Afghanistan
12437,250895,32.62675,65.873313,12,Afghanistan
12438,255136,34.718494,70.256599,4,Afghanistan
12439,255375,34.2158,70.8323,1,Afghanistan
12440,255371,34.151794,69.070099,4,Afghanistan
12441,255155,33.305843,68.446963,6,Afghanistan
12442,255374,32.085373,63.688011,2,Afghanistan
12443,255135,33.0,65.0,6,Afghanistan
12444,255140,34.750462,71.118319,3,Afghanistan
12445,255137,34.33333,70.41667,2,Afghanistan
12446,255376,32.62675,65.873313,4,Afghanistan
12447,261429,32.6371,65.9044,3,Afghanistan
12448,261646,33.33333,67.75,2,Afghanistan
12449,261647,34.0,69.25,2,Afghanistan
12450,261648,31.0,65.75,2,Afghanistan
12451,261649,32.83333,66.0,2,Afghanistan
12452,261650,34.25,68.0,2,Afghanistan
12453,255379,33.305843,68.446963,12,Afghanistan
12454,255133,34.825481,70.084213,9,Afghanistan
12455,261369,33.472932,68.657758,12,Afghanistan
12456,250893,32.489324,62.065236,1,Afghanistan
12457,250894,36.112492,66.055374,1,Afghanistan
12458,250895,32.62675,65.873313,12,Afghanistan
12459,255136,34.718494,70.256599,4,Afghanistan
12460,255375,34.2158,70.8323,1,Afghanistan
12461,255371,34.151794,69.070099,4,Afghanistan
12462,255155,33.305843,68.446963,6,Afghanistan
12463,255374,32.085373,63.688011,2,Afghanistan
12464,255135,33.0,65.0,6,Afghanistan
12465,255140,34.750462,71.118319,3,Afghanistan
12466,255137,34.33333,70.41667,2,Afghanistan
12467,255376,32.62675,65.873313,4,Afghanistan
12468,261429,32.6371,65.9044,3,Afghanistan
12469,261646,33.33333,67.75,2,Afghanistan
12470,261647,34.0,69.25,2,Afghanistan
12471,261648,31.0,65.75,2,Afghanistan
12472,261649,32.83333,66.0,2,Afghanistan
12473,261650,34.25,68.0,2,Afghanistan
12474,255379,33.305843,68.446963,12,Afghanistan
12475,255133,34.825481,70.084213,9,Afghanistan
12476,261369,33.472932,68.657758,12,Afghanistan
12477,250893,32.489324,62.065236,1,Afghanistan
12478,250894,36.112492,66.055374,1,Afghanistan
12479,250895,32.62675,65.873313,12,Afghanistan
12480,255136,34.718494,70.256599,4,Afghanistan
12481,255375,34.2158,70.8323,1,Afghanistan
12482,255371,34.151794,69.070099,4,Afghanistan
12483,255155,33.305843,68.446963,6,Afghanistan
12484,255374,32.085373,63.688011,2,Afghanistan
12485,255135,33.0,65.0,6,Afghanistan
12486,255140,34.750462,71.118319,3,Afghanistan
12487,255137,34.33333,70.41667,2,Afghanistan
12488,255376,32.62675,65.873313,4,Afghanistan
12489,261429,32.6371,65.9044,3,Afghanistan
12490,261646,33.33333,67.75,2,Afghanistan
12491,261647,34.0,69.25,2,Afghanistan
12492,261648,31.0,65.75,2,Afghanistan
12493,261649,32.83333,66.0,2,Afghanistan
12494,261650,34.25,68.0,2,Afghanistan
12495,255379,33.305843,68.446963,12,Afghanistan
12496,255133,34.825481,70.084213,9,Afghanistan
12497,261369,33.472932,68.657758,12,Afghanistan
12498,250893,32.489324,62.065236,1,Afghanistan
12499,250894,36.112492,66.055374,1,Afghanistan
12500,250895,32.62675,65.873313,12,Afghanistan
12501,255136,34.718494,70.256599,4,Afghanistan
12502,255375,34.2158,70.8323,1,Afghanistan
12503,255371,34.151794,69.070099,4,Afghanistan
12504,255155,33.305843,68.446963,6,Afghanistan
12505,255374,32.085373,63.688011,2,Afghanistan
12506,255135,33.0,65.0,6,Afghanistan
12507,255140,34.750462,71.118319,3,Afghanistan
12508,255137,34.33333,70.41667,2,Afghanistan
12509,255376,32.62675,65.873313,4,Afghanistan
12510,261429,32.6371,65.9044,3,Afghanistan
12511,261646,33.33333,67.75,2,Afghanistan
12512,261647,34.0,69.25,2,Afghanistan
12513,261648,31.0,65.75,2,Afghanistan
12514,261649,32.83333,66.0,2,Afghanistan
12515,261650,34.25,68.0,2,Afghanistan
12516,255379,33.305843,68.446963,12,Afghanistan
12517,255133,34.825481,70.084213,9,Afghanistan
12518,261369,33.472932,68.657758,12,Afghanistan
12519,250893,32.489324,62.065236,1,Afghanistan
12520,250894,36.112492,66.055374,1,Afghanistan
12521,250895,32.62675,65.873313,12,Afghanistan
12522,255136,34.718494,70.256599,4,Afghanistan
12523,255375,34.2158,70.8323,1,Afghanistan
12524,255371,34.151794,69.070099,4,Afghanistan
12525,255155,33.305843,68.446963,6,Afghanistan
12526,255374,32.085373,63.688011,2,Afghanistan
12527,255135,33.0,65.0,6,Afghanistan
12528,255140,34.750462,71.118319,3,Afghanistan
12529,255137,34.33333,70.41667,2,Afghanistan
12530,255376,32.62675,65.873313,4,Afghanistan
12531,261429,32.6371,65.9044,3,Afghanistan
12532,261646,33.33333,67.75,2,Afghanistan
12533,261647,34.0,69.25,2,Afghanistan
12534,261648,31.0,65.75,2,Afghanistan
12535,261649,32.83333,66.0,2,Afghanistan
12536,261650,34.25,68.0,2,Afghanistan
12537,255379,33.305843,68.446963,12,Afghanistan
12538,255133,34.825481,70.084213,9,Afghanistan
12539,261369,33.472932,68.657758,12,Afghanistan
12540,250893,32.489324,62.065236,1,Afghanistan
12541,250894,36.112492,66.055374,1,Afghanistan
12542,250895,32.62675,65.873313,12,Afghanistan
12543,255136,34.718494,70.256599,4,Afghanistan
12544,255375,34.2158,70.8323,1,Afghanistan
12545,255371,34.151794,69.070099,4,Afghanistan
12546,255155,33.305843,68.446963,6,Afghanistan
12547,255374,32.085373,63.688011,2,Afghanistan
12548,255135,33.0,65.0,6,Afghanistan
12549,255140,34.750462,71.118319,3,Afghanistan
12550,255137,34.33333,70.41667,2,Afghanistan
12551,255376,32.62675,65.873313,4,Afghanistan
12552,261429,32.6371,65.9044,3,Afghanistan
12553,261646,33.33333,67.75,2,Afghanistan
12554,261647,34.0,69.25,2,Afghanistan
12555,261648,31.0,65.75,2,Afghanistan
12556,261649,32.83333,66.0,2,Afghanistan
12557,261650,34.25,68.0,2,Afghanistan
12558,255379,33.305843,68.446963,12,Afghanistan
12559,255133,34.825481,70.084213,9,Afghanistan
12560,261369,33.472932,68.657758,12,Afghanistan
12561,250893,32.489324,62.065236,1,Afghanistan
12562,250894,36.112492,66.055374,1,Afghanistan
12563,250895,32.62675,65.873313,12,Afghanistan
12564,255136,34.718494,70.256599,4,Afghanistan
12565,255375,34.2158,70.8323,1,Afghanistan
12566,255371,34.151794,69.070099,4,Afghanistan
12567,255155,33.305843,68.446963,6,Afghanistan
12568,255374,32.085373,63.688011,2,Afghanistan
12569,255135,33.0,65.0,6,Afghanistan
12570,255140,34.750462,71.118319,3,Afghanistan
12571,255137,34.33333,70.41667,2,Afghanistan
12572,255376,32.62675,65.873313,4,Afghanistan
12573,261429,32.6371,65.9044,3,Afghanistan
12574,261646,33.33333,67.75,2,Afghanistan
12575,261647,34.0,69.25,2,Afghanistan
12576,261648,31.0,65.75,2,Afghanistan
12577,261649,32.83333,66.0,2,Afghanistan
12578,261650,34.25,68.0,2,Afghanistan
12579,255379,33.305843,68.446963,12,Afghanistan
12580,255133,34.825481,70.084213,9,Afghanistan
12581,261369,33.472932,68.657758,12,Afghanistan
12582,250893,32.489324,62.065236,1,Afghanistan
12583,250894,36.112492,66.055374,1,Afghanistan
12584,250895,32.62675,65.873313,12,Afghanistan
12585,255136,34.718494,70.256599,4,Afghanistan
12586,255375,34.2158,70.8323,1,Afghanistan
12587,255371,34.151794,69.070099,4,Afghanistan
12588,255155,33.305843,68.446963,6,Afghanistan
12589,255374,32.085373,63.688011,2,Afghanistan
12590,255135,33.0,65.0,6,Afghanistan
12591,255140,34.750462,71.118319,3,Afghanistan
12592,255137,34.33333,70.41667,2,Afghanistan
12593,255376,32.62675,65.873313,4,Afghanistan
12594,261429,32.6371,65.9044,3,Afghanistan
12595,261646,33.33333,67.75,2,Afghanistan
12596,261647,34.0,69.25,2,Afghanistan
12597,261648,31.0,65.75,2,Afghanistan
12598,261649,32.83333,66.0,2,Afghanistan
12599,261650,34.25,68.0,2,Afghanistan
12600,255379,33.305843,68.446963,12,Afghanistan
12601,255133,34.825481,70.084213,9,Afghanistan
12602,261369,33.472932,68.657758,12,Afghanistan
12603,250893,32.489324,62.065236,1,Afghanistan
12604,250894,36.112492,66.055374,1,Afghanistan
12605,250895,32.62675,65.873313,12,Afghanistan
12606,255136,34.718494,70.256599,4,Afghanistan
12607,255375,34.2158,70.8323,1,Afghanistan
12608,255371,34.151794,69.070099,4,Afghanistan
12609,255155,33.305843,68.446963,6,Afghanistan
12610,255374,32.085373,63.688011,2,Afghanistan
12611,255135,33.0,65.0,6,Afghanistan
12612,255140,34.750462,71.118319,3,Afghanistan
12613,255137,34.33333,70.41667,2,Afghanistan
12614,255376,32.62675,65.873313,4,Afghanistan
12615,261429,32.6371,65.9044,3,Afghanistan
12616,261646,33.33333,67.75,2,Afghanistan
12617,261647,34.0,69.25,2,Afghanistan
12618,261648,31.0,65.75,2,Afghanistan
12619,261649,32.83333,66.0,2,Afghanistan
12620,261650,34.25,68.0,2,Afghanistan
12621,255379,33.305843,68.446963,12,Afghanistan
12622,255133,34.825481,70.084213,9,Afghanistan
12623,261369,33.472932,68.657758,12,Afghanistan
12624,250893,32.489324,62.065236,1,Afghanistan
12625,250894,36.112492,66.055374,1,Afghanistan
12626,250895,32.62675,65.873313,12,Afghanistan
