,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
25500,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-04-11,Death Toll in Myanmar Regime’s Latest Massacre Rises as Details Emerge""",The Irrawaddy,2021-04-11,Bago town,17.333217,96.483395,Myanmar (Burma),Asia,2021-04-09,2021-04-09,0,0,1,0,1,1,1,3
25501,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-04-12,Girl, 7, Shot as Myanmar Regime Forces Attack Protesters Near Indian Border""",The Irrawaddy,2021-04-12,Tamu town,24.216633,94.312156,Myanmar (Burma),Asia,2021-04-12,2021-04-12,0,0,1,0,1,1,1,1
25502,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-04-13,Myanmar Regime Forces Kill Gurkha Couple in the Border Town of Tamu"";""Reuters News,2021-04-13,Myanmar activists cancel new year festivities; U.N. urges end to 'slaughter'""",The Irrawaddy;Reuters News,2021-04-13;2021-04-13,Tamu town,24.216633,94.312156,Myanmar (Burma),Asia,2021-04-13,2021-04-13,0,0,2,0,2,2,2,1
25503,2021,One-Sided,Government of Myanmar (Burma),Civilians,3,"""The Irrawaddy,2021-04-15,Myanmar Junta Forces Shoot Man Dead in Mandalay Mosque Compound"";""Myanmar News,2021-04-15,As Ramadan begins, soldiers attack sleeping Muslims at Mandalay mosque "";""The Irrawaddy Online,2021-04-15,Myanmar Junta Forces Shoot Man Dead in Mandalay Mosque Compound""",The Irrawaddy;Myanmar News;The Irrawaddy Online,2021-04-15;2021-04-15;2021-04-15,Maha Aung Myay township,21.959283,96.1024,Myanmar (Burma),Asia,2021-04-15,2021-04-15,0,0,1,0,1,1,1,1
25504,2021,State,Government of Myanmar (Burma),KIO,7,"""Myanmar Now,2021-04-11,Junta’s armed forces launch attack to reclaim base seized by KIA"";""The Irrawaddy,2021-04-12,Myanmar Military Artillery Kills Kachin Civilians"";""The Irrawaddy,2021-04-13,Myanmar Military Suffers Heavy Casualties in Fierce Fighting With Ethnic Armed Groups"";""Myanmar Now,2021-04-13,Myanmar military ‘suffers heavy casualties’ in bid to recapture hill base from KIA"";""Myanmar News,2021-04-15,Junta battalion reportedly defeated by KIA"";""Reuters News,2021-04-12,Myanmar's Suu Kyi asks court to let her meet lawyers, activists urge New Year defiance"";""The Irrawaddy,2021-04-30,Ethnic Armed Groups Unite With Anti-Coup Protesters Against Myanmar Junta""",Myanmar Now;The Irrawaddy;The Irrawaddy;Myanmar Now;Myanmar News;Reuters News;The Irrawaddy,2021-04-11;2021-04-12;2021-04-13;2021-04-13;2021-04-15;2021-04-12;2021-04-30,Momauk township,24.521431,97.431576,Myanmar (Burma),Asia,2021-04-11,2021-04-12,0,0,4,0,4,6,4,2
25505,2021,State,Government of Myanmar (Burma),KIO,1,"""Myanmar News,2021-04-15,Junta battalion reportedly defeated by KIA""",Myanmar News,2021-04-15,Momauk township,24.521431,97.431576,Myanmar (Burma),Asia,2021-04-14,2021-04-14,0,0,0,0,0,17,0,2
25506,2021,State,Government of Myanmar (Burma),KIO,2,"""Myanmar News,2021-04-15,Junta battalion reportedly defeated by KIA"";""Free Burma Rangers,2021-04-16,One Villager Killed and Five Wounded as Burma Army Escalates Attacks in Northern Burma""",Myanmar News;Free Burma Rangers,2021-04-15;2021-04-16,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-04-14,2021-04-14,2,0,0,0,2,2,2,2
25507,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-04-14,Myanmar Regime Takes Its Violence to a Small Town in Mandalay Region""",The Irrawaddy,2021-04-14,Myitnge town,21.852485,96.069661,Myanmar (Burma),Asia,2021-04-13,2021-04-13,0,0,2,0,2,2,2,1
25508,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-04-14,Myanmar Regime Takes Its Violence to a Small Town in Mandalay Region""",The Irrawaddy,2021-04-14,Myitnge town,21.852485,96.069661,Myanmar (Burma),Asia,2021-04-14,2021-04-14,0,0,1,0,1,1,1,1
25509,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-04-14,Myanmar Regime Takes Its Violence to a Small Town in Mandalay Region""",The Irrawaddy,2021-04-14,Bahan township,16.812081,96.158365,Myanmar (Burma),Asia,2021-04-13,2021-04-13,0,0,1,0,1,1,1,3
25510,2021,State,Government of Myanmar (Burma),KIO,1,"""The Irrawaddy,2021-04-16,Myanmar Military Suffers Heavy Casualties in Attacks by Ethnic Armed Group in Kachin State""",The Irrawaddy,2021-04-16,Tanai township,26.509765,96.712445,Myanmar (Burma),Asia,2021-04-15,2021-04-15,2,0,0,0,2,3,2,2
25512,2021,One-Sided,Government of Myanmar (Burma),Civilians,3,"""Myanmar Now,2021-04-17,Junta troops kill two protesters in Mogok at National Unity Government rally"";""Reuters News,2021-04-17,WRAPUP 4-Myanmar junta chief to attend ASEAN summit in first foreign trip since coup"";""Associated Press Newswires,2021-04-18,Myanmar junta pardons prisoners, to attend regional summit""",Myanmar Now;Reuters News;Associated Press Newswires,2021-04-17;2021-04-17;2021-04-18,Mogoke town,22.920634,96.505949,Myanmar (Burma),Asia,2021-04-17,2021-04-17,0,0,2,0,2,2,2,2
25513,2021,State,Government of Myanmar (Burma),KIO,1,"""The Irrawaddy,2021-04-17,Fighting Continues Between KIA, Tatmadaw in Northern Myanmar""",The Irrawaddy,2021-04-17,Road between Sumprabum and Myitkyina,25.958462,97.526011,Myanmar (Burma),Asia,2021-04-16,2021-04-16,0,0,0,0,0,5,0,2
25514,2021,State,Government of Myanmar (Burma),KIO,1,"""The Irrawaddy,2021-04-17,Fighting Continues Between KIA, Tatmadaw in Northern Myanmar""",The Irrawaddy,2021-04-17,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-04-16,2021-04-16,0,0,0,0,0,3,0,2
25515,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-04-18,Two Civilians Shot in Myanmar Junta Crackdown in Myingyan"";""Associated Press Newswires,2021-04-19,Myanmar junta cracks down on celebrations of new shadow govt""",The Irrawaddy;Associated Press Newswires,2021-04-18;2021-04-19,Myingyan township,21.45745,95.391822,Myanmar (Burma),Asia,2021-04-18,2021-04-18,0,0,1,0,1,1,1,1
25516,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-04-18,Two Civilians Shot in Myanmar Junta Crackdown in Myingyan"";""Myanmar Now,2021-04-19,Two killed in separate incidents, as hundreds flee amid military build-up """,The Irrawaddy;Myanmar Now,2021-04-18;2021-04-19,Kyaukme town,22.544621,97.03406,Myanmar (Burma),Asia,2021-04-17,2021-04-17,0,0,1,0,1,1,1,2
25520,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Shan News,2021-04-22,Difficulties Resisting Regime Amid Killings and Arrests""",Shan News,2021-04-22,Muse town,23.993444,97.912752,Myanmar (Burma),Asia,2021-04-19,2021-04-19,0,0,2,0,2,2,2,2
25525,2021,State,Government of Myanmar (Burma),KNU,1,"""The Irrawaddy,2021-04-24,Myanmar Military Troops Killed as KNLA Protects Protesters in Mon State""",The Irrawaddy,2021-04-24,Thaton township,16.956195,97.31287,Myanmar (Burma),Asia,2021-04-23,2021-04-23,2,0,0,0,2,2,2,3
25526,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""Myanmar News,2021-04-24,Man shot dead and taken away by the military in Mandalay"";""The Irrawaddy,2021-04-26,Myanmar Regime’s Violence Continues Unabated Despite Plea From ASEAN""",Myanmar News;The Irrawaddy,2021-04-24;2021-04-26,Chanmyathazi township,21.936881,96.099927,Myanmar (Burma),Asia,2021-04-24,2021-04-24,0,0,1,0,1,1,1,1
