,Perpetrator ,Total health worker injured,Attack date,Health transportation stolen/highjacked,Health transportation damaged,Total number of attacks on facilities which reported destruction,Total health worker kidnapped,Health transportation destroyed,Total health worker arrested ,Total number of attacks on facilities which reported damage,Total health worker killed,Country
1717,NoInformation,1.0,2019-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1718,NoInformation,3.0,2019-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1719,NoInformation,1.0,2019-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1720,NoInformation,0.0,2019-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1721,NoInformation,0.0,2019-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1722,NoInformation,0.0,2019-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1723,NoInformation,0.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1724,NoInformation,6.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1725,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1726,NoInformation,0.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1727,NoInformation,2.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1728,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1729,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1730,NoInformation,0.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1731,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1732,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1733,NoInformation,0.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1734,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1735,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1736,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1737,NoInformation,42.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1738,NoInformation,0.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1739,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1740,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1741,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1742,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1743,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1744,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1745,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1746,NoInformation,1.0,2019-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1747,NoInformation,6.0,2019-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1748,NoInformation,0.0,2019-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1749,NoInformation,0.0,2019-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1750,StateActor,5.0,2019-01-25 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1751,NoInformation,1.0,2019-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1752,NoInformation,1.0,2019-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1753,NoInformation,0.0,2019-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1754,NoInformation,1.0,2019-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1755,NoInformation,4.0,2019-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1756,NoInformation,3.0,2019-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1757,NoInformation,0.0,2019-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1758,StateActor,2.0,2019-02-01 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1759,StateActor,1.0,2019-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1760,StateActor,0.0,2019-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1761,NoInformation,1.0,2019-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1762,NoInformation,2.0,2019-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1763,NoInformation,1.0,2019-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1764,NoInformation,3.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1765,StateActor,3.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1766,NoInformation,1.0,2019-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1767,StateActor,0.0,2019-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1768,StateActor,0.0,2019-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1769,StateActor,0.0,2019-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1770,StateActor,1.0,2019-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1771,StateActor,0.0,2019-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,oPt
1772,NoInformation,0.0,2019-02-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1773,NoInformation,0.0,2019-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1774,NoInformation,0.0,2019-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1775,NoInformation,1.0,2019-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1776,NoInformation,1.0,2019-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1777,NoInformation,1.0,2019-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1778,NoInformation,1.0,2019-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1779,StateActor,1.0,2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1780,StateActor,0.0,2019-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,oPt
1781,NoInformation,1.0,2019-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1782,NoInformation,5.0,2019-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1783,NoInformation,0.0,2019-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1784,NoInformation,3.0,2019-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1785,NoInformation,0.0,2019-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1786,NoInformation,0.0,2019-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1787,NoInformation,0.0,2019-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1788,NoInformation,1.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1789,NoInformation,1.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1790,NoInformation,1.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1791,NoInformation,1.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1792,NoInformation,25.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1793,NoInformation,1.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1794,NoInformation,1.0,2019-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1795,NoInformation,0.0,2019-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1796,NoInformation,0.0,2019-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1797,NoInformation,0.0,2019-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1798,NoInformation,1.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1799,NoInformation,1.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1800,NoInformation,1.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1801,NoInformation,2.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1802,NoInformation,1.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1803,NoInformation,3.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1804,NoInformation,1.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1805,NoInformation,1.0,2019-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1806,StateActor,0.0,2019-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1807,StateActor,2.0,2019-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1808,StateActor,1.0,2019-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1809,NoInformation,1.0,2019-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1810,NoInformation,1.0,2019-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1811,NoInformation,0.0,2019-06-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,oPt
1812,NoInformation,1.0,2019-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1813,NoInformation,1.0,2019-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1814,NoInformation,1.0,2019-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1815,NoInformation,2.0,2019-06-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1816,NoInformation,2.0,2019-06-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1817,NoInformation,4.0,2019-06-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1818,NoInformation,1.0,2019-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1819,NoInformation,1.0,2019-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1820,NoInformation,1.0,2019-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1821,NoInformation,0.0,2019-05-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1822,NoInformation,0.0,2019-05-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1823,StateActor,1.0,2019-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1824,StateActor,0.0,2019-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1825,NoInformation,0.0,2019-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1826,StateActor,1.0,2019-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1827,StateActor,1.0,2019-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1828,StateActor,1.0,2019-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1829,NoInformation,0.0,2019-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1830,NoInformation,0.0,2019-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1831,NoInformation,0.0,2019-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1832,NoInformation,1.0,2019-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1833,StateActor,1.0,2019-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1834,StateActor,1.0,2019-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1835,StateActor,1.0,2019-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1836,NoInformation,0.0,2019-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1837,NoInformation,4.0,2019-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1838,NoInformation,0.0,2019-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1839,NoInformation,0.0,2019-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1840,NoInformation,0.0,2019-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1841,NoInformation,0.0,2019-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1842,NoInformation,1.0,2019-07-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1843,NoInformation,1.0,2019-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1844,NoInformation,1.0,2019-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1845,NoInformation,0.0,2019-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1846,NoInformation,0.0,2019-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1847,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1848,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1849,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1850,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1851,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1852,NoInformation,1.0,2019-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1853,NoInformation,0.0,2019-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1854,StateActor,1.0,2019-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1855,NoInformation,1.0,2019-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1856,NoInformation,1.0,2019-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1857,NoInformation,1.0,2019-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1858,NoInformation,1.0,2019-04-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1859,NoInformation,0.0,2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1860,NoInformation,1.0,2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1861,NoInformation,1.0,2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1862,NoInformation,1.0,2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1863,NoInformation,1.0,2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1864,NoInformation,1.0,2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1865,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1866,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1867,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1868,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1869,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1870,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1871,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1872,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1873,NoInformation,1.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1874,NoInformation,0.0,2019-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1875,NoInformation,1.0,2019-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1876,NoInformation,2.0,2019-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1877,StateActor,1.0,2019-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1878,StateActor,1.0,2019-08-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1879,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1880,StateActor,1.0,2019-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1881,NoInformation,0.0,2019-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1882,NoInformation,1.0,2019-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1883,NoInformation,0.0,2019-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1884,NoInformation,1.0,2019-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1885,NoInformation,1.0,2019-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1886,StateActor,1.0,2019-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1887,NoInformation,1.0,2019-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1888,StateActor,1.0,2019-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1889,NoInformation,1.0,2019-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1890,NoInformation,1.0,2019-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1891,NoInformation,0.0,2019-11-01 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1892,NoInformation,1.0,2019-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1893,StateActor,2.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1894,StateActor,1.0,2019-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1895,StateActor,2.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1896,StateActor,1.0,2019-02-02 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1897,StateActor,0.0,2019-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1898,Multiple,0.0,2019-03-20 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1899,StateActor,1.0,2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1900,StateActor,1.0,2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1901,StateActor,1.0,2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1902,StateActor,1.0,2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1903,StateActor,2.0,2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1904,StateActor,0.0,2019-03-30 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1905,StateActor,3.0,2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1906,StateActor,0.0,2019-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1907,StateActor,1.0,2019-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1908,Multiple,0.0,2019-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,oPt
1909,StateActor,2.0,2019-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1910,StateActor,1.0,2019-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1911,StateActor,1.0,2019-06-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1912,StateActor,9.0,2019-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1913,StateActor,0.0,2019-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1914,StateActor,2.0,2019-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oPt
1915,UnspecNonMilArmed,1.0,2019-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1916,NoInformation,0.0,2019-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1917,UnspecNonMilArmed,0.0,2019-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1918,UnspecNonMilArmed,0.0,2019-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Pakistan
1919,NonStateArmedGroups,0.0,2019-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Pakistan
1920,UnspecNonMilArmed,0.0,2019-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1921,UnspecNonMilArmed,0.0,2019-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan
1922,CommunityMembers,1.0,2019-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan
1923,NoInformation,0.0,2019-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1924,UnspecNonMilArmed,0.0,2019-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1925,UnspecNonMilArmed,0.0,2019-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1926,UnspecNonMilArmed,0.0,2019-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1927,NoInformation,2.0,2019-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan
1928,UnspecNonMilArmed,0.0,2019-09-11 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pakistan
1929,UnspecNonMilArmed,0.0,2019-09-16 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pakistan
1930,UnspecNonMilArmed,0.0,2019-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1931,NoInformation,0.0,2019-03-13 00:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Pakistan
1932,NoInformation,1.0,2019-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan
1933,NoInformation,0.0,2019-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1934,UnspecNonMilArmed,0.0,2019-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1935,UnspecNonMilArmed,1.0,2019-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan
1936,NoInformation,0.0,2019-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pakistan
1937,UnspecNonMilArmed,1.0,2019-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan
1938,NoInformation,0.0,2019-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somalia
